id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
18,OSS1,18,turbine,39.97572331412376,-72.42011638364349,1.0,4.0,1.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,6823.985626,-2692.490966,6823.985626,-2692.490966,2.437438617124347,0
5,OSS1,5,turbine,39.98569445972159,-72.39632154035334,1.0,5.0,1.0,5.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,8855.351678,-1583.259948,8855.351678,-1583.259948,2.267742871445948,0
4,OSS1,4,turbine,39.969482437125485,-72.39634669553615,1.0,6.0,1.0,6.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,8855.295412,-3383.351957,8855.295412,-3383.351957,1.929321848423384,0
3,OSS1,3,turbine,39.95327036903566,-72.39637183057265,1.0,7.0,1.0,7.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,8855.239147,-5183.443966,8855.239147,-5183.443966,1.929381128025785,0
44,OSS1,44,turbine,39.97197839241859,-72.46767704451801,2.0,0.0,2.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2761.309787,-3110.860992,2761.309787,-3110.860992,2.437471610894457,0
50,OSS2,50,turbine,40.06924995008453,-72.46762715670573,2.0,0.0,2.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2761.647381,7689.691063,2761.647381,7689.691063,2.267765278031211,0
32,OSS1,32,turbine,39.98195931363009,-72.44389040177452,2.0,1.0,2.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,4792.675839,-2001.629974,4792.675839,-2001.629974,2.267762858379164,0
51,OSS2,51,turbine,40.08546171710632,-72.46761881923929,2.0,1.0,2.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2761.703646,9489.783072,2761.703646,9489.783072,1.9293659596184616,0
33,OSS1,33,turbine,39.99817132029487,-72.44387647663109,2.0,2.0,2.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,4792.732105,-201.537965,4792.732105,-201.537965,2.437458972710441,0
38,OSS2,38,turbine,40.079230671145055,-72.44380668474888,2.0,2.0,2.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,4793.013433,8798.922081,4793.013433,8798.922081,1.92935584489406,0
19,OSS1,19,turbine,39.99193533014576,-72.42009684172487,2.0,3.0,2.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,6824.041891,-892.398957,6824.041891,-892.398957,1.929345728224923,0
39,OSS2,39,turbine,40.09544240478998,-72.44379269306846,2.0,3.0,2.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,4793.069699,10599.01409,4793.069699,10599.01409,2.2677507565577124,0
6,OSS1,6,turbine,40.00190643681956,-72.39629636500587,2.0,4.0,2.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,8855.407944,216.832061,8855.407944,216.832061,2.2677483354877217,0
25,OSS2,25,turbine,40.08920647073773,-72.41997926177822,2.0,4.0,2.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,6824.379485,9908.153098,6824.379485,9908.153098,4.20076034028356,0
26,OSS2,26,turbine,40.10541816820588,-72.41995961024801,2.0,5.0,2.0,5.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,6824.435751,11708.245107,6824.435751,11708.245107,2.2677434926486275,0
12,OSS2,12,turbine,40.09917734370207,-72.39614488843407,2.0,6.0,2.0,6.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,8855.745538,11017.384116,8855.745538,11017.384116,1.9293254890949028,0
41,OSS1,41,turbine,39.92334199950915,-72.46770190063111,3.0,0.0,3.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2761.14099,-8511.137019,2761.14099,-8511.137019,1.929379527314484,0
48,OSS2,48,turbine,40.03682627951859,-72.46764381204508,3.0,0.0,3.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2761.534849,4089.507045,2761.534849,4089.507045,3.340436002110546,0
35,OSS2,35,turbine,40.03059519714276,-72.4438485931416,3.0,1.0,3.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,4792.844636,3398.646053,4792.844636,3398.646053,2.267763263805991,0
40,OSS1,40,turbine,39.90712977759435,-72.46771017303558,3.0,1.0,3.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2761.084724,-10311.229028,2761.084724,-10311.229028,2.437466448004809,0
28,OSS1,28,turbine,39.91711083213437,-72.44394599190832,3.0,2.0,3.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,4792.450776,-9201.998011,4792.450776,-9201.998011,3.675576788038951,0
34,OSS2,34,turbine,40.01438328146722,-72.44386254042348,3.0,2.0,3.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,4792.78837,1598.554044,4792.78837,1598.554044,2.2677560034646578,0
20,OSS2,20,turbine,40.00814730067312,-72.42007728419024,3.0,3.0,3.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,6824.098157,907.693053,6824.098157,907.693053,1.9293491849764093,0
27,OSS1,27,turbine,39.900898598073375,-72.44395986188213,3.0,3.0,3.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,4792.394511,-11002.09002,4792.394511,-11002.09002,2.2677511620557618,0
13,OSS1,13,turbine,39.89466255174841,-72.4202138594933,3.0,4.0,3.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,6823.704297,-11692.951011,6823.704297,-11692.951011,3.3403896123539067,0
56,OSS1,56,turbine,39.9619925716579,-72.49145676932767,4.0,0.0,4.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,729.943734,-4220.092009,729.943734,-4220.092009,2.2677463197106174,0
61,OSS2,61,turbine,40.043052469611055,-72.4914433639498,4.0,0.0,4.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,730.225063,4780.368036,730.225063,4780.368036,2.4374443243091504,0
57,OSS1,57,turbine,39.97820464222367,-72.4914540921503,4.0,1.0,4.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,730.0,-2420.0,730.0,-2420.0,1.929328947039114,0
60,OSS2,60,turbine,40.02684058100429,-72.49144604892732,4.0,1.0,4.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,730.168797,2980.276027,730.168797,2980.276027,2.267739054447366,0
47,OSS2,47,turbine,40.02061437598309,-72.46765212993006,4.0,2.0,4.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2761.478584,2289.415036,2761.478584,2289.415036,1.929382799491226,0
70,OSS1,70,turbine,39.98442600768291,-72.51523545498124,4.0,2.0,4.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1301.309787,-1729.139008,-1301.309787,-1729.139008,1.9293777439701647,0
46,OSS2,46,turbine,40.00440242695167,-72.46766044129987,4.0,3.0,4.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2761.422318,489.323027,2761.422318,489.323027,1.9293726879554067,0
71,OSS1,71,turbine,40.000638015051614,-72.51523839858709,4.0,3.0,4.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1301.253521,70.953001,-1301.253521,70.953001,1.929367631446245,0
58,OSS1,58,turbine,39.99441666730626,-72.4914514130257,4.0,4.0,4.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,730.056266,-619.907991,730.056266,-619.907991,1.9293625744490448,0
59,OSS2,59,turbine,40.01062864690125,-72.49144873195199,4.0,4.0,4.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,730.112531,1180.184018,730.112531,1180.184018,2.2677537726870347,0
45,OSS1,45,turbine,39.98819043242872,-72.46766874616053,4.0,5.0,4.0,5.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2761.366052,-1310.768982,2761.366052,-1310.768982,2.267753582879142,0
55,OSS1,55,turbine,39.92956829409436,-72.49146211784806,5.0,0.0,5.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,729.831203,-7820.276027,729.831203,-7820.276027,1.929342341587644,0
62,OSS2,62,turbine,40.075476110318334,-72.49143798812881,5.0,0.0,5.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,730.337594,8380.552055,730.337594,8380.552055,1.9293372821615704,0
54,OSS1,54,turbine,39.91335608710542,-72.49146478919481,5.0,1.0,5.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,729.774937,-9620.368036,729.774937,-9620.368036,1.9293322222531173,0
63,OSS2,63,turbine,40.09168786241024,-72.49143529728161,5.0,1.0,5.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,730.39386,10180.644064,730.39386,10180.644064,1.9293271618707728,0
53,OSS1,53,turbine,39.89714383465097,-72.49146745860172,5.0,2.0,5.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,729.718672,-11420.460046,729.718672,-11420.460046,2.4374389240114147,0
77,OSS2,77,turbine,40.09790910383671,-72.51525611507228,5.0,2.0,5.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1300.915927,10871.505055,-1300.915927,10871.505055,2.26776829255382,0
64,OSS2,64,turbine,40.10789956898856,-72.49143260447408,5.0,3.0,5.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,730.450125,11980.736073,730.450125,11980.736073,3.6755930127067553,0
65,OSS1,65,turbine,39.90336528865379,-72.51522077599483,5.0,3.0,5.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1301.591115,-10729.599054,-1301.591115,-10729.599054,2.437470529906864,0
52,OSS2,52,turbine,40.10167343861491,-72.46761047523367,5.0,4.0,5.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2761.759912,11289.875081,2761.759912,11289.875081,2.2677610336894456,0
66,OSS1,66,turbine,39.919577523402985,-72.51522370659391,6.0,0.0,6.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1301.534849,-8929.507045,-1301.534849,-8929.507045,3.3404236382756256,0
73,OSS2,73,turbine,40.0330618933168,-72.51524429362546,6.0,0.0,6.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1301.14099,3671.137019,-1301.14099,3671.137019,2.267756193258444,0
72,OSS2,72,turbine,40.01684997693104,-72.51524134480107,6.0,1.0,6.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1301.197255,1871.04501,-1301.197255,1871.04501,1.929355550260657,0
79,OSS1,79,turbine,39.90958186902319,-72.53897838737643,6.0,1.0,6.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3332.900902,-10038.738062,-3332.900902,-10038.738062,1.929345433463889,0
78,OSS1,78,turbine,39.893369609294766,-72.53896986042331,6.0,2.0,6.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3332.957167,-11838.830072,-3332.957167,-11838.830072,3.675538461127173,0
86,OSS2,86,turbine,40.02306641383081,-72.53903827605362,6.0,2.0,6.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3332.507042,2561.906001,-3332.507042,2561.906001,2.437448408966464,0
85,OSS2,85,turbine,40.0068544724561,-72.53902969905462,6.0,3.0,6.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3332.563308,761.813992,-3332.563308,761.813992,2.2677440880623507,0
92,OSS1,92,turbine,39.89958133609844,-72.5627261595962,6.0,3.0,6.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5364.266954,-11147.96908,-5364.266954,-11147.96908,3.3403772401390985,0
99,OSS2,99,turbine,40.01306603631331,-72.56282531063108,6.0,4.0,6.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5363.873094,1452.674984,-5363.873094,1452.674984,2.267739244352125,0
111,OSS2,111,turbine,40.00306076592511,-72.5866053967637,6.0,5.0,6.0,5.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7395.239147,343.443966,-7395.239147,343.443966,1.9293837406836107,0
67,OSS1,67,turbine,39.93578971268494,-72.51522663978984,7.0,0.0,7.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1301.478584,-7129.415036,-1301.478584,-7129.415036,2.4374775369193378,0
74,OSS2,74,turbine,40.04927376420458,-72.5152472450625,7.0,0.0,7.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1301.084724,5471.229028,-1301.084724,5471.229028,2.4374743784167725,0
80,OSS1,80,turbine,39.92579408328578,-72.53898692145991,7.0,1.0,7.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3332.844636,-8238.646053,-3332.844636,-8238.646053,4.200790534030361,0
87,OSS2,87,turbine,40.03927830970887,-72.53904686022753,7.0,1.0,7.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3332.450776,4361.998011,-3332.450776,4361.998011,2.2677585876885966,0
93,OSS1,93,turbine,39.915793572561775,-72.56274028896985,7.0,2.0,7.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5364.210688,-9347.877071,-5364.210688,-9347.877071,2.2677561673726,0
100,OSS2,100,turbine,40.02927795439272,-72.56283952190896,7.0,2.0,7.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5363.816829,3252.766993,-5363.816829,3252.766993,1.9293584587866144,0
106,OSS1,106,turbine,39.92200039607444,-72.58650647699136,7.0,3.0,7.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7395.520475,-8657.016079,-7395.520475,-8657.016079,1.9293483426041167,0
