id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
15,OSS2,15,turbine,40.93420583633663,-124.73033788406946,1.0,3.0,1.0,3.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1861.01068802,645.9003924,-1861.01068802,645.9003924,2.1753445405036658,0
29,OSS2,29,turbine,40.93420515658635,-124.6828425475105,1.0,3.0,1.0,3.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2138.98931198,645.9003924,2138.98931198,645.9003924,2.1753445405036658,0
35,OSS1,35,turbine,40.82614728413869,-124.6828838179137,1.0,3.0,1.0,3.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2138.98931198,-11354.0996076,2138.98931198,-11354.0996076,2.1753570303683034,0
40,OSS1,40,turbine,40.808129799242415,-124.65918801247123,1.0,3.0,1.0,3.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,4138.98931198,-13354.0996076,4138.98931198,-13354.0996076,2.1753570303683034,0
36,OSS1,36,turbine,40.808137441281815,-124.68289067455166,1.0,4.0,1.0,4.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2138.98931198,-13354.0996076,2138.98931198,-13354.0996076,2.17535911362763,0
21,OSS2,21,turbine,40.9882361214851,-124.70658886925962,2.0,0.0,2.0,0.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,138.98931198,6645.9003924,138.98931198,6645.9003924,2.1753507930199154,0
32,OSS1,32,turbine,40.88017647425497,-124.682863210731,2.0,0.0,2.0,0.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2138.98931198,-5354.0996076,2138.98931198,-5354.0996076,2.1753570303683034,0
12,OSS2,12,turbine,40.98823401203921,-124.73035591084734,2.0,1.0,2.0,1.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1861.01068802,6645.9003924,-1861.01068802,6645.9003924,3.0071131538264995,0
27,OSS1,27,turbine,40.88017925419626,-124.706591558262,2.0,1.0,2.0,1.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,138.98931198,-5354.0996076,138.98931198,-5354.0996076,2.1753589054559037,0
33,OSS1,33,turbine,40.86216680063021,-124.68287008600976,2.0,1.0,2.0,1.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2138.98931198,-7354.0996076,2138.98931198,-7354.0996076,2.1753589054559037,0
6,OSS2,6,turbine,40.98822700266521,-124.75412294698424,2.0,2.0,2.0,2.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3861.01068802,6645.9003924,-3861.01068802,6645.9003924,3.0071164181320222,0
34,OSS1,34,turbine,40.8441570705898,-124.68287695506856,2.0,2.0,2.0,2.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2138.98931198,-9354.0996076,2138.98931198,-9354.0996076,2.17535911362763,0
3,OSS2,3,turbine,40.98821509336809,-124.77788997181244,2.0,3.0,2.0,3.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5861.01068802,6645.9003924,-5861.01068802,6645.9003924,3.007136808230877,0
5,OSS2,5,turbine,41.00623627725192,-124.75413543620836,2.0,3.0,2.0,3.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3861.01068802,8645.9003924,-3861.01068802,8645.9003924,3.007136808230877,0
7,OSS2,7,turbine,40.97021767162679,-124.7541104690689,2.0,3.0,2.0,3.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3861.01068802,4645.9003924,-3861.01068802,4645.9003924,3.007136808230877,0
2,OSS2,2,turbine,41.00622436044184,-124.7779089304288,2.0,4.0,2.0,4.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5861.01068802,8645.9003924,-5861.01068802,8645.9003924,2.183047562892728,0
1,OSS2,1,turbine,41.02423357105508,-124.77792790622954,2.0,5.0,2.0,5.0,0.0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5861.01068802,10645.9003924,-5861.01068802,10645.9003924,2.1830538359174096,0
OSS1,OSS1,OSS1,substation,40.8801688128979,-124.6591348694264,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,4138.98931198,-5354.0996076,4138.98931198,-5354.0996076,0.0,0
OSS2,OSS2,OSS2,substation,40.9882333310014,-124.68282182807896,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,2138.98931198,6645.9003924,2138.98931198,6645.9003924,0.0,0
