id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
OSS2,OSS2,OSS2,substation,43.308653697219036,-69.50672346321657,,,,,0,offshore_substation_core_wind.yaml,export_core_wind.yaml,-545.485540634058,6516.340986457574,-545.485540634058,6516.340986457574,0,0
OSS1,OSS1,OSS1,substation,43.189492324800646,-69.49167694158564,,,,,0,offshore_substation_core_wind.yaml,export_core_wind.yaml,676.5809571623761,-6722.188696075179,676.5809571623761,-6722.188696075179,0,0
0,OSS2,0,turbine,43.35626059833527,-69.38575974400757,0,7,0,7,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,9261.261908245759,11811.747109337377,9261.261908245759,11811.747109337377,0,0
1,OSS2,1,turbine,43.35627686364662,-69.40339843733828,0,6,0,6,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,7831.321068245981,11811.747907967003,7831.321068245981,11811.747907967003,0,0
2,OSS2,2,turbine,43.35629040870521,-69.42103714416083,0,5,0,5,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,6401.380228246206,11811.748706596627,6401.380228246206,11811.748706596627,0,0
3,OSS2,3,turbine,43.35630123350586,-69.43867586201252,0,4,0,4,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,4971.43938824643,11811.749505226251,4971.43938824643,11811.749505226251,0,0
4,OSS2,4,turbine,43.35630933804441,-69.45631458843056,0,3,0,3,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,3541.4985482466527,11811.750303855877,3541.4985482466527,11811.750303855877,0,0
5,OSS2,5,turbine,43.356314722317755,-69.47395332095222,0,2,0,2,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2111.557708246877,11811.751102485501,2111.557708246877,11811.751102485501,0,0
6,OSS2,6,turbine,43.356317386323845,-69.49159205711473,0,1,0,1,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,681.6168682471005,11811.751901115125,681.6168682471005,11811.751901115125,0,0
7,OSS2,7,turbine,43.35631733006164,-69.50923079445536,0,0,0,0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-748.323971752676,11811.752699744751,-748.323971752676,11811.752699744751,0,0
8,OSS2,8,turbine,43.35631455353117,-69.52686953051132,1,0,1,0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-2178.2648117524523,11811.753498374375,-2178.2648117524523,11811.753498374375,0,0
9,OSS2,9,turbine,43.356309056733515,-69.54450826281986,1,1,1,1,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3608.2056517522287,11811.754297004,-3608.2056517522287,11811.754297004,0,0
10,OSS2,10,turbine,43.35630083967076,-69.56214698891822,1,2,1,2,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5038.146491752005,11811.755095633625,-5038.146491752005,11811.755095633625,0,0
11,OSS2,11,turbine,43.35628990234608,-69.57978570634366,1,3,1,3,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-6468.08733175178,11811.75589426325,-6468.08733175178,11811.75589426325,0,0
12,OSS2,12,turbine,43.356276244763635,-69.59742441263342,1,4,1,4,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7898.028171751557,11811.756692892874,-7898.028171751557,11811.756692892874,0,0
13,OSS2,13,turbine,43.35625986692868,-69.61506310532477,1,5,1,5,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9327.969011751333,11811.7574915225,-9327.969011751333,11811.7574915225,0,0
14,OSS2,14,turbine,43.33243609819527,-69.39336977613902,1,6,1,6,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,8647.71070380518,9164.0416520086,8647.71070380518,9164.0416520086,0,0
15,OSS2,15,turbine,43.33245118383053,-69.41100157702934,2,7,2,7,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,7217.769863805403,9164.042450638226,7217.769863805403,9164.042450638226,0,0
16,OSS2,16,turbine,43.33246355146131,-69.42863339033676,2,6,2,6,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,5787.829023805626,9164.04324926785,5787.829023805626,9164.04324926785,0,0
17,OSS2,17,turbine,43.33247320108288,-69.4462652136021,2,5,2,5,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,4357.8881838058505,9164.044047897474,4357.8881838058505,9164.044047897474,0,0
18,OSS2,18,turbine,43.3324801326915,-69.46389704436622,2,4,2,4,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,2927.947343806074,9164.0448465271,2927.947343806074,9164.0448465271,0,0
19,OSS2,19,turbine,43.33248434628457,-69.4815288801699,2,3,2,3,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,1498.0065038062974,9164.045645156724,1498.0065038062974,9164.045645156724,0,0
20,OSS2,20,turbine,43.332485841860446,-69.499160718554,2,2,2,2,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,68.06566380652134,9164.046443786348,68.06566380652134,9164.046443786348,0,0
21,OSS2,21,turbine,43.33248461941855,-69.5167925570593,2,1,2,1,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1361.8751761932551,9164.047242415974,-1361.8751761932551,9164.047242415974,0,0
22,OSS2,22,turbine,43.33248067895937,-69.53442439322664,2,0,2,0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-2791.816016193031,9164.048041045598,-2791.816016193031,9164.048041045598,0,0
23,OSS2,23,turbine,43.3324740204844,-69.55205622459684,3,0,3,0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-4221.756856192807,9164.048839675223,-4221.756856192807,9164.048839675223,0,0
